Position_Introhouse,103,230.4,903.23,-199.00,1.05,10.12,-0.00,38.55,1.00
Position_Introhouse,103,230.6,903.23,-199.00,1.05,15.58,-0.00,62.92,1.00
Position_Introhouse,103,230.8,903.23,-199.00,1.05,10.71,-0.00,58.97,1.00
Position_Introhouse,103,231.0,903.23,-199.00,1.05,23.99,-0.00,95.19,1.00
Position_Introhouse,103,231.2,903.23,-199.00,1.05,-2.99,-0.00,17.38,1.00
Position_Introhouse,103,231.4,903.23,-199.00,1.05,-3.49,-0.00,5.19,1.00
Position_Introhouse,103,231.6,900.77,-159.34,1.05,-2.82,-0.00,356.37,1.00
Position_Introhouse,103,231.8,892.83,-63.90,1.05,4.58,-0.00,353.34,1.00
Position_Introhouse,103,232.0,877.80,38.42,1.05,6.00,-0.00,351.49,1.00
Position_Introhouse,103,232.2,862.51,140.72,1.05,6.00,-0.00,351.58,1.00
Position_Introhouse,103,232.4,847.25,243.02,1.05,5.33,-0.00,351.49,1.00
Position_Introhouse,103,232.6,832.04,342.75,1.05,4.83,-0.00,351.75,1.00
Position_Introhouse,103,232.8,818.75,445.32,1.05,5.25,-0.00,354.02,1.00
Position_Introhouse,103,233.0,815.82,548.69,1.05,6.68,-0.00,358.97,1.00
Position_Introhouse,103,233.2,811.92,643.88,1.05,6.26,-0.00,356.96,1.00
Position_Introhouse,103,233.4,806.42,747.17,1.05,6.26,-0.00,356.96,1.00
Position_Introhouse,103,233.6,800.90,850.97,1.05,6.26,-0.00,356.96,1.00
Position_Introhouse,103,233.8,796.22,949.14,1.05,7.85,-0.00,358.39,1.00
Position_Introhouse,103,234.0,796.25,987.81,1.05,9.87,-0.00,28.30,1.00
Position_Introhouse,103,234.2,796.36,987.95,1.05,14.32,-0.00,68.55,1.00
Position_Introhouse,103,234.4,796.36,987.95,1.05,12.98,-0.00,65.78,1.00
Position_Introhouse,103,234.6,796.36,987.95,1.05,12.56,-0.00,82.42,1.00
Position_Introhouse,103,234.8,882.96,982.69,1.05,6.68,-0.00,94.10,1.00
Position_Introhouse,103,235.0,986.23,980.84,1.05,5.00,-0.00,85.53,1.00
Position_Introhouse,103,235.2,1088.70,994.66,1.05,8.19,-0.00,80.32,1.00
Position_Introhouse,103,235.4,1134.25,1008.98,1.05,9.11,-0.00,80.23,1.00
Position_Introhouse,103,235.6,1134.25,1011.70,1.05,10.29,-0.00,83.60,1.00
Position_Introhouse,103,235.8,1134.25,1011.70,1.05,20.04,-0.00,126.28,1.00
Position_Introhouse,103,236.0,1134.25,1011.70,1.05,19.95,-0.00,125.78,1.00
Position_Introhouse,103,236.2,1134.25,1011.70,1.05,17.77,-0.00,123.76,1.00
Position_Introhouse,103,236.4,1134.25,1011.70,1.05,16.17,-0.00,115.36,1.00
Position_Introhouse,103,236.6,1134.25,1011.70,1.05,11.72,-0.00,104.44,1.00
Position_Introhouse,103,236.8,1134.25,1011.70,1.05,11.63,-0.00,104.44,1.00
InteractionDoor,Introhouse,103,236.8,1134.248,1011.699,1.050
Position_Introhouse,103,237.0,1134.25,1011.70,1.05,11.63,-0.00,104.44,1.00
Position_Introhouse,103,237.2,1134.25,1011.70,1.05,10.12,-0.00,95.95,1.00
Position_Introhouse,103,237.4,1134.25,1011.70,1.05,10.88,-0.00,95.95,1.00
Position_Introhouse,103,237.6,1134.25,1011.70,1.05,8.69,-0.00,90.07,1.00
Position_Introhouse,103,237.8,1134.25,1011.70,1.05,8.95,-0.00,78.64,1.00
Position_Introhouse,103,238.0,1134.25,1011.70,1.05,9.87,-0.00,79.14,1.00
Position_Introhouse,103,238.2,1212.59,1026.41,1.05,10.04,-0.00,79.39,1.00
Position_Introhouse,103,238.4,1298.02,1045.66,1.05,10.21,-0.00,78.81,1.00
Position_Introhouse,103,238.6,1298.02,1049.12,1.05,14.74,-0.00,65.95,1.00
Position_Introhouse,103,238.8,1298.02,1049.12,1.05,25.42,-0.00,53.93,1.00
Position_Introhouse,103,239.0,1298.02,1049.12,1.05,38.86,-0.00,47.63,1.00
Position_Introhouse,103,239.2,1298.02,1049.12,1.05,34.41,-0.00,49.73,1.00
Position_Introhouse,103,239.4,1298.02,1049.12,1.05,33.65,-0.00,49.73,1.00
Position_Introhouse,103,239.6,1298.02,1049.12,1.05,33.06,-0.00,50.65,1.00
