 GamesPlayed, GamesWon, GamesLeft, Ditches, Points, Kills, KillsPerMin, Deaths, Assists, CreepsKilled, CreepsDenied, NeutralsKilled, TowersDestroyed, RaxsDestroyed, TotalTime, SkillLevel,Gender
0.000316957,0.000566893,0,0,0.258536377,0.000336956,0.214285714,0.001000706,0.000697877,0.000335705,0.000136643,0.00025641,0.001153403,0.000876424,0.000929529,0,M
0.074167987,0.057256236,0.125,0.166666667,0.174941792,0.036643922,0.214285714,0.087473511,0.06013376,0.042954094,0.023001594,0.043403263,0.049596309,0.039439089,0.139150139,1,M
0.000316957,0.001133787,0,0,0.311227459,0.000126358,0.119047619,0.000588651,0.000465252,0.000260507,0.000182191,0,0,0,0.000524272,0,M
0.003486529,0.003968254,0,0,0.340770549,0.003411676,0.380952381,0.003237579,0.002849666,0.002317706,0.002869506,0.009137529,0.005767013,0.004382121,0.006631077,1,M
0,0,0,0,0.251847076,4.21E-05,0.071428571,0.000588651,5.82E-05,9.94E-05,9.11E-05,4.66E-05,0,0,0.00015069,0,M
0,0,0,0,0.263751777,0.000126358,0.238095238,0.000470921,2.91E-05,0.000134282,0.000409929,9.32E-05,0,0,9.60E-05,0,M
0.378129952,0.367913832,0.275,0.166666667,0.287185296,0.37195687,0.404761905,0.359312456,0.363012504,0.307183276,0.194078798,0.459184149,0.37562476,0.322524102,0.717563772,1,M
0.003169572,0.002267574,0.1,0.055555556,0.258707694,0.001305703,0.214285714,0.002825524,0.002529805,0.00105277,0.000501025,0.001118881,0.00153787,0,0.004465048,0,M
0.006656101,0.003401361,0.05,0,0.220111565,0.002948362,0.214285714,0.006592889,0.003256761,0.003303335,9.11E-05,0.005874126,0.001922338,0,0.010767494,0,M
0,0,0,0,0.255373886,0.000294836,0.476190476,0.000294325,2.91E-05,8.06E-05,9.11E-05,6.99E-05,0,0,0.000175844,0,M
0.002852615,0.00170068,0.05,0,0.130676311,0.002148092,0.333333333,0.002648929,0.002093632,0.001364304,0.000227739,0.001142191,0.000768935,0,0.004912228,0,M
0.000633914,0.001133787,0,0,0.29415362,0.000294836,0.119047619,0.00035319,0.000581564,0.000703637,0.000478251,0.003333333,0.000384468,0,0.001628248,0,M
0.000950872,0.000566893,0,0,0.2450732,0.000589672,0.166666667,0.002001413,0.001017738,0.00094803,0.000683216,0.001002331,0.000768935,0,0.00249466,0,M
0,0,0,0,0.255694111,0,0,0.000470921,0.000116313,0.000126225,4.55E-05,0.000652681,0,0,0.000490501,0,M
0.000633914,0.000566893,0,0,0.261906328,0.000547553,0.357142857,0.000941841,0.000290782,0.000155767,0.00029606,0.002237762,0.000768935,0,0.000873632,0,M
0.001901743,0.000566893,0.05,0.055555556,0.196383122,0.000547553,0.19047619,0.001059571,0.000697877,0.000394789,0.000364382,0.00018648,0.000768935,0,0.00182389,0,M
0.000633914,0.000566893,0,0,0.261804406,0.000294836,0.214285714,0.000588651,0.000378017,0.00019068,0.000159417,0.00011655,0,0,0.000817734,0,M
0.007606973,0.006802721,0.075,0,0.260994085,0.006696993,0.404761905,0.005592183,0.005990113,0.00467301,0.004645867,0.006666667,0.011918493,0.011393514,0.012681984,0,M
0.000950872,0.000566893,0.05,0,0.269742801,0.000336956,0.357142857,0.000647516,0.000407095,6.71E-05,9.11E-05,0.00020979,0,0,0.000422725,0,M
0.032012678,0.032879819,0.05,0,0.327780842,0.02910454,0.380952381,0.033435366,0.037569061,0.02228811,0.009291733,0.028694639,0.029988466,0.022787029,0.058825393,1,M
0.001267829,0,0,0,0.213998379,0.000252717,0.095238095,0.001824818,0.000465252,0.000467301,0.000683216,0.000652681,0,0,0.002033505,0,M
0.003803487,0.002834467,0,0,0.221242111,0.001305703,0.142857143,0.004591476,0.001919163,0.001315963,0.00118424,0.001888112,0.000384468,0.000876424,0.006784795,0,M
0.003803487,0.002834467,0.05,0,0.18182265,0.001305703,0.166666667,0.004061691,0.002907822,0.00145293,0.000341608,0.003752914,0.001153403,0.004382121,0.006323641,0,M
0.000950872,0.002267574,0,0,0.289418918,0.000505433,0.19047619,0.001530492,0.00162838,0.00040016,0.000774311,0.001701632,0.000768935,0.002629273,0.001837864,0,M
0,0,0,0,0.252120315,0.000126358,0.238095238,0.00035319,0,8.86E-05,6.83E-05,0,0,0,0.00011296,0,M
0.016164818,0.011337868,0.05,0.111111111,0.219291848,0.00846601,0.238095238,0.024899929,0.01192207,0.007906518,0.007105443,0.012797203,0.00922722,0.005258545,0.027760342,0,M
0.032646593,0.026077098,0.075,0.111111111,0.270256028,0.023334176,0.30952381,0.031551684,0.030910148,0.014424562,0.010658164,0.043706294,0.019992311,0.015775635,0.057274236,1,M
0.004754358,0.003401361,0.025,0.055555556,0.179724925,0.003327437,0.333333333,0.006180834,0.004070951,0.002973001,0.001799135,0.0004662,0.00307574,0.002629273,0.007763002,0,M
0.00792393,0.006235828,0,0.055555556,0.237186127,0.005938843,0.333333333,0.01065458,0.005583018,0.004681067,0.00218629,0.012167832,0.006535948,0.007887818,0.013730063,1,M
0,0.000566893,0,0,0.282342166,0.000210597,0.285714286,0.000470921,0.000174469,8.86E-05,0,0.000815851,0.000384468,0.000876424,0.000283214,0,M
0.014263074,0.015306122,0.075,0.166666667,0.356470963,0.012467357,0.404761905,0.016011302,0.015818552,0.010307479,0.004554771,0.021258741,0.016916571,0.021034181,0.024672004,1,M
0.009508716,0.007369615,0,0,0.258434455,0.002737764,0.119047619,0.01089004,0.007909276,0.004495758,0.002937827,0.005734266,0.004998078,0.007011394,0.019054302,1,M
0,0,0,0,0.259414646,0.000210597,0.357142857,0.00035319,0.000145391,8.06E-05,4.55E-05,0,0,0,0.000142073,0,M
0,0,0,0,0.259414646,0.000210597,0.357142857,0.00023546,0.000174469,1.07E-05,9.11E-05,0,0,0,0.000142073,0,M
0,0,0,0,0.252047307,8.42E-05,0.166666667,0.00035319,5.82E-05,1.88E-05,6.83E-05,0.00013986,0,0,7.85E-05,0,M
0.000316957,0,0,0,0.247839567,0.000252717,0.166666667,0.001236167,0.000552486,0.000298106,0.000204965,0.000815851,0,0,0.000817734,0,M
0.048177496,0.04478458,0.075,0.222222222,0.420364131,0.033316486,0.285714286,0.057216859,0.046583309,0.029198256,0.020587565,0.068974359,0.040753556,0.053461876,0.091022368,2,M
0.015530903,0.014739229,0.025,0,0.347673816,0.015289361,0.380952381,0.017718389,0.014829892,0.01347116,0.005420178,0.027692308,0.011918493,0.009640666,0.031505476,1,M
0.018066561,0.017573696,0,0,0.325352049,0.011245893,0.238095238,0.019248882,0.016400116,0.014252681,0.010293783,0.017995338,0.011149558,0.008764242,0.035907407,1,M
0.006339144,0.005102041,0,0,0.213176493,0.003622273,0.261904762,0.006063103,0.004681593,0.003260365,0.00218629,0.003216783,0.00153787,0.001752848,0.010865315,1,M
0.181616482,0.186507937,0.2,0.111111111,0.358921442,0.231993935,0.547619048,0.153932187,0.162227392,0.174617498,0.146458665,0.258298368,0.214532872,0.230499562,0.332793146,1,M
0.064342314,0.05952381,0.025,0,0.141681058,0.047889816,0.30952381,0.08005651,0.055045071,0.042980951,0.035436119,0.050582751,0.057670127,0.042944785,0.117489847,1,M
0.079239303,0.075396825,0.025,0.111111111,0.335652735,0.046457754,0.238095238,0.082175653,0.085315499,0.037862125,0.043498064,0.052144522,0.035755479,0.055214724,0.15031567,1,M
0.117908082,0.120181406,0.1,0.333333333,0.543488051,0.090935894,0.30952381,0.125912409,0.128700204,0.071953614,0.054292872,0.132564103,0.093425606,0.126205083,0.230193235,1,M
0.004120444,0.00170068,0,0,0.206086007,0.002400809,0.238095238,0.006710619,0.002878744,0.002325763,0.000501025,0.001282051,0.000768935,0,0.007818899,0,M
0.009191759,0.007936508,0,0,0.329053067,0.004506781,0.214285714,0.012597127,0.007647572,0.003673953,0.003347757,0.005151515,0.002691273,0.005258545,0.016371221,1,M
0.091283677,0.091836735,0.1,0,0.256112644,0.080658748,0.380952381,0.09812809,0.094213434,0.06917935,0.054338419,0.048065268,0.100346021,0.083260298,0.163968641,1,M
0.000950872,0.001133787,0,0,0.264838951,0.001347822,0.595238095,0.001000706,0.000930503,0.00059084,0.000478251,0.00034965,0.001153403,0.001752848,0.00147453,0,M
0.003803487,0.002834467,0,0.055555556,0.219622915,0.001095106,0.119047619,0.004885802,0.001744693,0.00067141,0.001480301,9.32E-05,0,0,0.006756846,0,M
0.002535658,0.002267574,0,0,0.263204576,0.000547553,0.071428571,0.005003532,0.000988659,0.000977572,0.000478251,0.000839161,0.000768935,0,0.0049821,0,M
0.007290016,0.006802721,0.05,0,0.222927086,0.004043467,0.261904762,0.00729927,0.006339052,0.002554042,0.001024824,0.00967366,0.005767013,0.002629273,0.012374548,1,M
0,0,0,0,0.25279257,0,0,0.000294325,8.72E-05,5.37E-05,0,0,0,0,0.000122509,0,M
0.001584786,0.001133787,0,0,0.231287629,0.000463314,0.095238095,0.003002119,0.000930503,0.000386732,0.000455477,0.00048951,0,0,0.003640559,0,M
0.009508716,0.006235828,0.025,0,0.255831453,0.00383287,0.19047619,0.012773723,0.006339052,0.002218337,0.001730813,0.004825175,0.00461361,0.002629273,0.016077759,0,M
0.125832013,0.107142857,0.05,0.055555556,0.375416997,0.076404684,0.261904762,0.170355545,0.145769119,0.040206687,0.04796174,0.047995338,0.044213764,0.049079755,0.239290558,1,M
0.000316957,0.000566893,0,0,0.271622224,0.000379075,0.214285714,0.000294325,0.00049433,0.000582783,0.000660442,0.000536131,0.000768935,0,0.001041324,0,M
0.000316957,0.000566893,0,0,0.257999296,0.000463314,0.357142857,0.001177302,0.00049433,0.000279306,0,2.33E-05,0,0,0.000733888,0,M
0.029477021,0.026643991,0.075,0,0.260323998,0.021523039,0.30952381,0.0396162,0.024920035,0.013978746,0.009246185,0.008298368,0.022299116,0.020157756,0.056002568,1,M
0.014580032,0.017006803,0.025,0,0.230435383,0.010445624,0.285714286,0.014834,0.01453911,0.011725496,0.002823958,0.017715618,0.014225298,0.014899211,0.028528933,1,F
0.000633914,0.000566893,0,0,0.274932901,0.000589672,0.238095238,0.000706381,0.000872347,0.00069558,0.000728763,0.00011655,0,0,0.001684146,0,F
0.074801902,0.079931973,0,0.111111111,0.404627574,0.063810968,0.357142857,0.066223216,0.079587089,0.055810244,0.050831246,0.086853147,0.06958862,0.09202454,0.145075277,1,M
0.015213946,0.011337868,0.025,0,0.262579306,0.007160307,0.214285714,0.015716977,0.009886595,0.005352477,0.004304259,0.008414918,0.00615148,0.004382121,0.026139314,1,F
0.0681458,0.067460317,0.1,0.277777778,0.393632947,0.062294668,0.380952381,0.064457264,0.063594068,0.050984152,0.031063539,0.066223776,0.069204152,0.077125329,0.126363579,2,M
0.000316957,0.000566893,0,0,0.278438749,0.000294836,0.285714286,0.00035319,0.000290782,0.000373304,0.000159417,0.00013986,0.000384468,0,0.000471635,0,M
0.003803487,0.002834467,0,0,0.227774553,0.003706512,0.357142857,0.004709206,0.003809247,0.002554042,0.000569346,0.006620047,0.000768935,0.002629273,0.007735053,0,M
0.003169572,0.002267574,0.075,0,0.095745781,0.000589672,0.119047619,0.005886508,0.001686537,0.000845976,6.83E-05,0.000722611,0.000384468,0,0.00373838,0,M
0.019968304,0.016439909,0,0,0.230788859,0.014278494,0.30952381,0.026724747,0.015644083,0.011362934,0.006331132,0.033729604,0.011918493,0.007887818,0.036089074,1,M
0.032329635,0.036848073,0.025,0,0.503499703,0.033190127,0.404761905,0.034789263,0.038092469,0.024914664,0.024140287,0.013240093,0.033833141,0.029798422,0.063842196,3,F
0.009508716,0.009070295,0,0,0.310743146,0.003959228,0.142857143,0.012773723,0.007095086,0.004090227,0.00189023,0.005571096,0.003460208,0.006134969,0.020759177,1,M
0.008240887,0.013605442,0,0,0.389490987,0.012088282,0.619047619,0.005474453,0.0094795,0.008379191,0.005442951,0.008694639,0.018838908,0.022787029,0.015183399,1,M
0.094770206,0.080498866,0.15,0,0.253598554,0.084702215,0.380952381,0.132858488,0.087845304,0.055555108,0.063835117,0.072074592,0.067281815,0.056967572,0.172618783,1,M
0.001901743,0.00170068,0,0.055555556,0.262758574,0.001221464,0.238095238,0.003767365,0.001686537,0.000988315,0.000774311,0.001445221,0.000768935,0.000876424,0.003934021,0,M
0.009191759,0.011337868,0.05,0.111111111,0.334033539,0.012804313,0.619047619,0.011302096,0.008548997,0.00930305,0.003803234,0.006293706,0.014609765,0.011393514,0.016189554,1,M
0.031695721,0.032312925,0.025,0,0.246915035,0.02990481,0.404761905,0.033258771,0.036027915,0.021318595,0.014575268,0.036899767,0.032679739,0.033304119,0.059188727,1,F
0,0,0,0,0.251718407,0.000336956,0.404761905,0.000470921,0.000203548,0.000185309,0.000273286,0,0,0,0.000328631,0,F
0.006022187,0.005102041,0,0,0.290438144,0.004970095,0.30952381,0.005827643,0.004158186,0.006093713,0.004554771,0.003403263,0.00461361,0.007011394,0.012081086,1,F
0.001267829,0.000566893,0,0,0.239099525,0.000631792,0.238095238,0.001883683,0.000843268,0.000593526,0.001161467,0.00041958,0.00153787,0,0.001865813,0,F
0.006656101,0.002834467,0,0,0.231872419,0.002148092,0.119047619,0.008358842,0.004448968,0.003225451,0.001730813,0.006130536,0.001922338,0,0.012709933,0,M
0.000950872,0.001133787,0.05,0.055555556,0.269742801,0.000336956,0.261904762,0.000706381,0.000261704,0.00016651,2.28E-05,0.00013986,0.000384468,0.001752848,0.000691965,0,F
0.009825674,0.010204082,0,0,0.283664991,0.010066549,0.404761905,0.011537556,0.010264612,0.007812521,0.005010248,0.009370629,0.01230296,0.007887818,0.018914559,1,M
0.051347068,0.045918367,0,0,0.391478839,0.046205037,0.380952381,0.048916883,0.046466996,0.041579048,0.025438397,0.092027972,0.047289504,0.049956179,0.097604302,1,F
0,0,0,0,0.263237827,0,0,0.000412056,0,7.25E-05,0,0,0,0,0.00013066,0,F
0.003803487,0.003401361,0.05,0.055555556,0.267445567,0.002569286,0.380952381,0.00382623,0.002209945,0.001313277,0.000409929,0.001445221,0.00307574,0.001752848,0.004898254,1,M
0.001267829,0.001133787,0.025,0,0.223730178,0.001263584,0.404761905,0.001471627,0.001104972,0.000711694,0.000501025,0.00037296,0.00153787,0,0.002103377,0,F
0.119492868,0.104875283,0.175,0.111111111,0.421021929,0.105256507,0.357142857,0.116788321,0.126722885,0.081503742,0.052994762,0.114685315,0.090734333,0.107800175,0.238060812,1,F
0.107765452,0.081632653,0.1,0,0.380332412,0.089335355,0.333333333,0.116140805,0.094213434,0.079102782,0.045957641,0.107599068,0.107266436,0.098159509,0.212180257,1,F
0.002535658,0.002267574,0.025,0,0.20428176,0.002021734,0.333333333,0.002648929,0.001570224,0.001168253,0.000546573,0.001421911,0.001153403,0.003505697,0.004381202,0,M
0.205071315,0.18877551,0.225,0.222222222,0.385717683,0.135245556,0.261904762,0.271250294,0.211805757,0.112928393,0.077180597,0.17960373,0.148788927,0.127957932,0.402804798,1,M
0,0,0,0,0.267191122,0.000210597,0.333333333,0.000588651,5.82E-05,0.000182623,0,0,0.000768935,0,0.000183763,0,M
0,0,0,0,0.267191122,4.21E-05,0.071428571,0.000412056,0.000348939,7.25E-05,0.000341608,0,0,0,0.000183297,0,M
0.026624406,0.022108844,0.025,0.222222222,0.210007496,0.017100497,0.261904762,0.044148811,0.022593777,0.013549044,0.00448645,0.033589744,0.014225298,0.013146363,0.049532429,1,F
0.000950872,0,0,0,0.264088628,0.000421195,0.214285714,0.001707087,0.000407095,0.000230965,0.000273286,0.00011655,0,0,0.001236966,0,F
0.013946117,0.020408163,0,0,0.290228516,0.015163002,0.452380952,0.013185778,0.012300087,0.009531329,0.010589843,0.014125874,0.01230296,0.012269939,0.026768161,1,M
0.031695721,0.024376417,0,0,0.233136693,0.024134445,0.333333333,0.059218272,0.02564699,0.02003486,0.011136415,0.034172494,0.026528258,0.024539877,0.056421799,1,F
0.000950872,0.001133787,0,0,0.324506308,0.001010867,0.380952381,0.001648222,0.001163129,0.000394789,0.000113869,0.00048951,0.00153787,0.000876424,0.00182389,0,M
0.02503962,0.019274376,0.1,0,0.243678089,0.014362733,0.261904762,0.033906287,0.020354754,0.010723753,0.005283535,0.01990676,0.019992311,0.011393514,0.043383701,1,M
0.001901743,0.001133787,0,0,0.197921358,0.0030326,0.547619048,0.002825524,0.001395755,0.002594326,0.000910954,0.002331002,0.00153787,0,0.004045816,0,M
0.000316957,0,0.025,0,0.194728506,8.42E-05,0.166666667,0.00035319,2.91E-05,0.000123539,0.000250512,0,0,0,6.50E-05,0,M
0,0,0,0,0.269742801,0.000168478,0.142857143,0.000294325,0.000407095,0.00010474,0.000113869,0,0,0,0.000552221,0,M
0.000316957,0.000566893,0,0,0.279913373,0.000547553,0.357142857,0.000765246,0.000407095,0.000239022,0.000204965,0.001212121,0.000768935,0,0.000901581,0,F
0,0.000566893,0,0,0.273913675,0.000126358,0.238095238,0,2.91E-05,5.10E-05,0,0.00025641,0,0,0.000110398,0,M
0.000316957,0.000566893,0,0,0.306420472,4.21E-05,0.023809524,0.000470921,0.000174469,0.000131596,4.55E-05,0.000606061,0.000384468,0.001752848,0.000761837,0,M
0.000950872,0,0.025,0,0.24986573,0.00075815,0.380952381,0.001942548,0.000407095,0.000467301,0.000227739,0.00030303,0.000384468,0,0.001278889,0,M
0,0.000566893,0,0,0.28821175,0.000210597,0.380952381,5.89E-05,0.000378017,2.15E-05,0,0.00018648,0,0.000876424,0.000129496,0,M
0.059904913,0.060090703,0,0.111111111,0.416337828,0.062505265,0.428571429,0.061337415,0.057342251,0.054596335,0.023730358,0.03997669,0.083813918,0.06485539,0.111774325,1,M
0.001267829,0.002267574,0,0,0.298873864,0.000968747,0.214285714,0.001707087,0.001686537,0.000606954,0.001024824,0.000955711,0.001922338,0.003505697,0.003151456,0,F
0,0,0,0,0.266613561,0,0,0.00011773,0,5.91E-05,4.55E-05,4.66E-05,0,0,4.59E-05,0,F
0.105863708,0.121315193,0.25,0.166666667,1,0.146154494,0.619047619,0.096362138,0.094242512,0.099250438,0.03024368,0.112634033,0.207227989,0.196319018,0.186607139,1,F
0.000633914,0.001133787,0.025,0,0.218312379,0.000463314,0.357142857,0.00011773,0.000523408,0.000459244,0.000136643,0.00013986,0.001153403,0,0.000691965,0,F
0.047226624,0.049886621,0.125,0.055555556,0.526197355,0.05597675,0.523809524,0.048092771,0.048793254,0.033420079,0.029013892,0.038671329,0.057670127,0.035056968,0.082931201,1,M
0.010776545,0.010204082,0.05,0,0.192230319,0.005222812,0.19047619,0.015775842,0.012590869,0.002911232,0.002527898,0.003566434,0.00153787,0.002629273,0.021262255,1,F
0.004437401,0.002267574,0.05,0,0.103965367,0.002611406,0.261904762,0.006063103,0.0029369,0.001178995,0.00159417,0.003216783,0.00153787,0,0.007679156,0,M
0.015530903,0.014172336,0.075,0.055555556,0.226977244,0.013141269,0.380952381,0.017365199,0.012678104,0.013780009,0.006900478,0.008065268,0.016147636,0.014022787,0.026879956,1,F
0.035816165,0.034580499,0.075,0.055555556,0.304201306,0.018027125,0.214285714,0.037379327,0.032887467,0.014196283,0.014279207,0.024918415,0.019992311,0.024539877,0.0648763,1,F
0,0.000566893,0,0,0.294674075,0.000379075,0.571428571,0.00011773,0.00031986,0.000384046,0.000273286,0.00034965,0.00153787,0.002629273,0.000201231,0,M
0.000316957,0.000566893,0.025,0,0.206521166,0.000421195,0.69047619,0.000176595,0.000581564,0.000161138,0.000341608,0,0.000384468,0,0.000170022,0,F
0.000316957,0,0,0,0.269742801,0.000547553,0.30952381,0.001236167,0.000378017,0.000555927,0.00029606,0.00044289,0.000384468,0,0.00102735,0,F
0.000633914,0.000566893,0,0,0.276291869,0.000716031,0.380952381,0.001177302,0.000843268,0.000228279,0.000387156,6.99E-05,0.000384468,0,0.001167094,0,F
0.003486529,0.003968254,0,0,0.266325865,0.003243198,0.357142857,0.005533318,0.003780169,0.001777892,0.000910954,0.003333333,0.00153787,0.000876424,0.006812744,1,M
0,0,0,0.055555556,0.269742801,0.000126358,0.285714286,0.000588651,0.000145391,2.69E-05,0.000204965,0,0,0,4.98E-05,0,M
0.034548336,0.040249433,0.175,0,0.30927575,0.033821919,0.452380952,0.026665882,0.032160512,0.0231502,0.014506946,0.023379953,0.028835063,0.034180543,0.058308341,1,M
0.002852615,0.002267574,0,0,0.243216185,0.002737764,0.333333333,0.005533318,0.002268101,0.001358933,0.000751537,0.002447552,0.002306805,0.000876424,0.006030179,1,M
0.022503962,0.020408163,0,0,0.243074505,0.013436105,0.238095238,0.024252413,0.022681012,0.013481903,0.012776133,0.023053613,0.01384083,0.017528484,0.045032678,1,F
0,0,0,0,0.269742801,0.000168478,0.333333333,0.000412056,8.72E-05,9.40E-05,0.000273286,0,0,0,8.31E-05,0,F
0.001584786,0.001133787,0,0,0.230127447,0.000884508,0.19047619,0.002590064,0.001686537,0.00111454,0.000660442,0.002727273,0.000384468,0,0.003263251,0,F
0.001584786,0.001133787,0,0,0.227580105,0.001095106,0.214285714,0.002766659,0.00212271,0.000483415,0.000182191,0.000745921,0,0.000876424,0.003640559,0,F
0,0,0,0,0.245613173,0.000505433,0.547619048,0.000294325,0.000116313,0.000308848,6.83E-05,0.0004662,0,0,0.000414806,0,F
0,0.000566893,0,0,0.293871706,0.000716031,0.785714286,0.000529786,0.000436173,0.000424331,0.000227739,0.00018648,0.000384468,0.002629273,0.000414806,0,F
0.015213946,0.013038549,0,0,0.251079403,0.011835566,0.333333333,0.015775842,0.017592323,0.006413304,0.008016397,0.006060606,0.008842753,0.01051709,0.028514959,1,F
0.008874802,0.011337868,0,0,0.318289754,0.010782579,0.547619048,0.008476572,0.008229136,0.007834006,0.008221362,0.011655012,0.012687428,0.01665206,0.015211347,1,F
0.008240887,0.007369615,0.075,0,0.28162654,0.003874989,0.238095238,0.007358135,0.005786566,0.003652468,0.004235937,0.005547786,0.005767013,0.001752848,0.012905574,1,F
0.017749604,0.016439909,0.025,0,0.301418314,0.012172521,0.30952381,0.015893572,0.014510032,0.013154255,0.012297882,0.014405594,0.016147636,0.01665206,0.031016373,1,F
0.000633914,0.000566893,0,0,0.254099492,0.000589672,0.261904762,0.001412762,0.001104972,0.000273935,0.000204965,2.33E-05,0,0,0.001404658,0,F
0.067828843,0.060657596,0.025,0.333333333,0.346748561,0.031210513,0.19047619,0.108488345,0.066705438,0.02289775,0.022181735,0.063216783,0.029603998,0.030674847,0.132176922,1,F
0.000316957,0.000566893,0,0.055555556,0.280845856,0.000463314,0.285714286,0.000706381,0.000523408,0.000569355,0.000227739,0.001118881,0.000768935,0.001752848,0.000999401,0,F
0.0022187,0.003401361,0,0,0.30443262,0.001769017,0.30952381,0.003531905,0.002268101,0.001836976,0.001730813,0.00034965,0.00153787,0.000876424,0.004143637,0,F
0,0.000566893,0,0,0.282269881,8.42E-05,0.119047619,0.00035319,0.000436173,1.07E-05,6.83E-05,0,0,0,0.000286475,0,F
0,0.000566893,0,0,0.269742801,0.000252717,0.5,0.00011773,0.00049433,5.37E-06,4.55E-05,2.33E-05,0,0,8.50E-05,0,F
0.000950872,0,0.05,0,0.269742801,0.000210597,0.166666667,0.000647516,0.000378017,0.000212165,0.00029606,0.000606061,0,0,0.000622093,0,F
0.09540412,0.110544218,0.275,0.055555556,0.506282696,0.091314969,0.452380952,0.07935013,0.083047397,0.065129407,0.085083125,0.058764569,0.113417916,0.097283085,0.156492346,3,F
0.000633914,0.000566893,0,0.055555556,0.270819855,0.000336956,0.166666667,0.001059571,0.001017738,0.000601583,0.000478251,0.00044289,0.001153403,0,0.001320812,0,F
0.005071315,0.005102041,0.075,0,0.269742801,0.006739112,0.642857143,0.004297151,0.003809247,0.003980116,0.002755637,0.005501166,0.006535948,0.008764242,0.007944669,0,F
0.012044374,0.011904762,0,0,0.266374296,0.006739112,0.238095238,0.013538969,0.012038383,0.007022943,0.005511273,0.014335664,0.008073818,0.003505697,0.022519949,1,F
0.001267829,0,0,0,0.235955105,0.000336956,0.119047619,0.002707794,0.000465252,0.000561298,0.00029606,2.33E-05,0,0,0.0021453,0,F
0.031695721,0.029478458,0.05,0,0.264966174,0.030283885,0.404761905,0.041205557,0.027653388,0.027637901,0.011455249,0.02990676,0.040369089,0.032427695,0.057497826,1,F
0.025673534,0.031746032,0.025,0.055555556,0.407533452,0.029778452,0.5,0.015422651,0.025937773,0.022462676,0.013892052,0.052890443,0.041906959,0.03768624,0.045787295,1,F
0,0,0,0,0.26525387,8.42E-05,0.166666667,0.000176595,2.91E-05,6.98E-05,0,6.99E-05,0,0,0.000102013,0,F
0.001901743,0.002834467,0.025,0,0.25127096,0.0015163,0.30952381,0.002707794,0.001453911,0.000733179,0.000364382,0.002867133,0.001153403,0.000876424,0.003402995,0,F
0.003803487,0.00170068,0,0,0.214407515,0.0015163,0.166666667,0.005356722,0.002733353,0.001450245,0.00259622,0.002447552,0.001153403,0.001752848,0.007078257,0,F
0.004120444,0.003968254,0,0,0.28422159,0.001853256,0.19047619,0.00718154,0.003867403,0.001251507,0.001093145,0.000885781,0.000384468,0,0.007832874,1,F
0.000316957,0,0.025,0,0.183116561,8.42E-05,0.142857143,0.000176595,0.000116313,0.000136968,9.11E-05,2.33E-05,0,0,0.000120878,0,F
0.019968304,0.018707483,0.075,0.055555556,0.385262284,0.015963272,0.357142857,0.02572404,0.019104391,0.012729924,0.010134366,0.008834499,0.016147636,0.005258545,0.035935355,1,F
0.01141046,0.011904762,0.025,0,0.289021348,0.009645354,0.380952381,0.014421945,0.01323059,0.004914718,0.002664541,0.012494172,0.010380623,0.002629273,0.020032509,1,F
0.0022187,0.001133787,0.125,0,0,0.000463314,0.214285714,0.000882976,0.000872347,0.000561298,0,0.002820513,0.000384468,0.000876424,0.001362735,0,F
0,0.000566893,0,0,0.280216972,8.42E-05,0.095238095,0.00023546,0.000116313,0.000185309,0.000113869,0.000722611,0,0,0.000393845,0,F
0.034231379,0.027777778,0,0,0.328619354,0.015626316,0.19047619,0.042323993,0.032567607,0.009311107,0.011887953,0.021258741,0.008458285,0.011393514,0.065798609,1,F
0.00792393,0.010204082,0,0,0.315752532,0.007497262,0.428571429,0.005709913,0.007066008,0.007385505,0.008039171,0.01,0.009611688,0.006134969,0.013827884,1,F
0.000316957,0.000566893,0,0,0.274065475,0.000294836,0.19047619,0.000882976,0.000465252,0.00019068,0,0.000606061,0.000384468,0,0.000971452,0,F
0.000316957,0,0,0,0.250045721,0.000168478,0.166666667,0.000588651,0.000203548,0.000126225,0.000273286,0,0,0,0.00051286,0,F
0.004120444,0.003401361,0.025,0,0.20500823,0.002485048,0.238095238,0.005238992,0.003082291,0.002846776,0.001047597,0.007599068,0.001153403,0.003505697,0.00804249,1,F
0.000950872,0,0,0,0.236842771,0.002063853,0.547619048,0.001471627,0.000901425,0.001646296,0.001070371,0.000792541,0.002306805,0,0.002620429,0,F
0.023771791,0.019274376,0,0.055555556,0.273436591,0.022028473,0.357142857,0.018601366,0.019104391,0.028424793,0.019152813,0.014918415,0.025374856,0.035056968,0.048945505,1,F
0.014580032,0.014739229,0,0,0.281322941,0.014994524,0.428571429,0.016187897,0.01372492,0.011158826,0.002618993,0.029020979,0.019992311,0.017528484,0.026600468,1,F
0,0,0,0,0.253599277,0.000547553,0.69047619,0.000176595,0.000290782,0.000351819,4.55E-05,0.000629371,0,0,0.000319315,0,F
0.079873217,0.073696145,0.075,0,0.27423896,0.058925112,0.30952381,0.091829527,0.073015411,0.047296771,0.053655204,0.068088578,0.054978854,0.066608238,0.150371567,1,F
0.039619651,0.035147392,0.075,0.055555556,0.331575831,0.036517564,0.404761905,0.043265835,0.037016575,0.028698728,0.016533819,0.03960373,0.042675894,0.032427695,0.071793619,1,F
0,0.000566893,0,0,0.296965526,0.00075815,0.714285714,0,0.000378017,0.000287363,0.000159417,0,0.000768935,0.002629273,0.00051845,0,F
